proj_ID,seq_no,time,estimate,let_date,length,winner,win_amt,num_bids,bid_spread,compiled_bids,county,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
CC 3417-3-23,3026,46,257674.21,12/5/2017,0.17,AARON CONCRETE CONTRACTORS L.P.,248444.3,5,108461.67,"OPPORTUNITY EXCAVATION/CONCRETE LLC | 321,808.80; DALRYMPLE GRAVEL AND CONTRACTING COMPANY INC. | 258,008.40; CAPITAL EXCAVATION COMPANY | 356,905.97; AARON CONCRETE CONTRACTORS L.P. | 248,444.30; DENBOW COMPANY INC. | 294,473.20",TRAVIS,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2018(336)HES,3027,125,676225.02,12/5/2017,4.171,PAVEMENT MARKINGS INC.,428221.04,4,209868.36,"HIGHWAY BARRICADES AND SERVICES LLC | 558,914.65; STRIPE-A-ZONE INC. | 638,089.40; TRP CONSTRUCTION GROUP LLC | 513,992.26; PAVEMENT MARKINGS INC. | 428,221.04",HIDALGO,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2018(481),3028,48,133671.0,12/5/2017,0.3,ENCINO LANDSCAPE INC.,126560.0,14,147950.0,"TI-ZACK CONCRETE INC. | 175,130.00; CROSS PLUS CONSTRUCTION LLC | 144,808.00; OPPORTUNITY EXCAVATION/CONCRETE LLC | 189,590.00; STATELINE CONSTRUCTION LLC | 186,428.00; LONGVIEW BRIDGE AND ROAD LTD. | 243,260.00; FNH CONSTRUCTION LLC | 210,658.00; L. S. EQUIPMENT CO. INC. | 179,500.00; HIGHWAY 19 CONSTRUCTION LLC | 166,500.00; HARTBEAT CONSTRUCTION | 128,378.00; J.R. POPE COMPANY INC. | 160,990.00; ENCINO LANDSCAPE INC. | 126,560.00; SOUTH TEXAS ILLUMINATION LLC | 175,037.00; B & E CONSTRUCTION INC | 139,331.50; EAST TEXAS BRIDGE INC. | 274,510.00",SMITH,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
CC 440-6-17,3201,595,39118063.42,12/6/2017,9.008,OHL USA INC.,36726431.19,12,9874540.96,"JORDAN FOSTER CONSTRUCTION LLC | 44,603,779.50; CAPITAL EXCAVATION COMPANY | 45,955,165.39; JAMES CONSTRUCTION GROUP L.L.C. | 40,328,828.48; MARIO SINACOLA & SONS EXCAVATING INC. | 46,003,013.27; AUSTIN BRIDGE & ROAD SERVICES LP | 39,641,424.53; FLATIRON CONSTRUCTORS INC. | 38,618,604.77; ZACHRY CONSTRUCTION CORPORATION | 46,334,102.22; WEBBER LLC | 39,994,689.07; OHL USA INC. | 36,726,431.19; MCCARTHY BUILDING COMPANIES INC. | 38,999,677.93; STERLING DELAWARE HOLDING COMPANY INC. | 46,600,972.15; SUNDT CONSTRUCTION INC. | 42,669,776.99",TRAVIS,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
NH 2018(375),3202,833,54926974.0,12/6/2017,1.685,WILLIAMS BROTHERS CONSTRUCTION CO. INC.,57190569.43,5,7487703.29,"MCCARTHY BUILDING COMPANIES INC. | 61,794,483.49; WEBBER LLC | 57,555,749.03; PULICE CONSTRUCTION INC. | 64,678,272.72; WILLIAMS BROTHERS CONSTRUCTION CO. INC. | 57,190,569.43; HARPER BROTHERS CONSTRUCTION LLC | 60,578,259.10",HARRIS,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2018(257),3205,91,9975779.45,12/6/2017,143.109,MISSOURI PETROLEUM PRODUCTS COMPANY LLC,10067448.29,2,29791.35,"MISSOURI PETROLEUM PRODUCTS COMPANY LLC | 10,067,448.29; BRANNAN PAVING CO. LTD. | 10,097,239.64",VAN ZANDT,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2018(354)HESG,3207,36,53895.0,12/6/2017,0.2,SOUTH RANGER CONSTRUCTION INC.,57717.25,5,24578.06,"THIRD COAST SERVICES LLC | 76,440.98; AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. | 66,720.00; AMERICAN LIGHTING AND SIGNALIZATION LLC | 82,295.31; SOUTH RANGER CONSTRUCTION INC. | 57,717.25; THE LEVY COMPANY INC. | 66,937.77",MILAM,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
NH 2018(344),3208,54,2703473.95,12/6/2017,9.57,ZACK BURKETT CO.,2645236.16,4,330363.38,"RK HALL LLC | 2,898,948.06; GILVIN-TERRILL LTD. | 2,975,599.54; DUININCK INC. | 2,820,377.99; ZACK BURKETT CO. | 2,645,236.16",DICKENS,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(404),3209,153,3913381.48,12/6/2017,7.986000000000001,JAGOE-PUBLIC COMPANY,3310004.48,5,1359761.23,"JAY MILLS CONTRACTING INCORPORATED | 4,145,567.74; THE LANE CONSTRUCTION CORPORATION | 3,672,574.65; DUININCK INC. | 4,669,765.71; JAGOE-PUBLIC COMPANY | 3,310,004.48; A. L. HELMCAMP INC. | 3,874,197.54",YOUNG,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
BR 2018(319),3211,327,3112386.61,12/6/2017,0.179,PIERCE R & B LLC,2595949.99,13,1783502.72,"COPPELL CONSTRUCTION CO. INC. | 3,281,255.67; HIGHWAY 19 CONSTRUCTION LLC | 3,139,613.27; ALTUS CONSTRUCTION LLC | 3,750,864.12; IOWA BRIDGE & CULVERT LC | 3,560,525.25; ED BELL CONSTRUCTION COMPANY | 4,379,452.71; DCI CONTRACTING INC. | 3,771,426.73; STERLING DELAWARE HOLDING COMPANY INC. | 3,311,328.46; KNIFE RIVER CORPORATION - SOUTH | 3,188,790.17; A. L. HELMCAMP INC. | 2,767,512.93; SEMA CONSTRUCTION INC. | 3,141,873.62; PIERCE R & B LLC | 2,595,949.99; LONGVIEW BRIDGE AND ROAD LTD. | 3,248,078.72; HODGES AND SON CONSTRUCTION COMPANY INC. | 2,840,212.20",NAVARRO,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2018(372),3212,250,5340551.23,12/6/2017,7.392,HIGHWAY 19 CONSTRUCTION LLC,4843711.66,5,2867748.09,"LONGVIEW BRIDGE AND ROAD LTD. | 6,115,534.44; D. L. LENNON INCORPORATED - CONTRACTOR | 5,328,270.15; FNH CONSTRUCTION LLC | 7,711,459.75; HIGHWAY 19 CONSTRUCTION LLC | 4,843,711.66; A. K. GILLIS & SONS INC. | 5,496,246.18",FANNIN,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
NH 2018(317),3213,135,8203254.29,12/6/2017,7.8389999999999995,KNIFE RIVER CORPORATION - SOUTH,5427954.28,3,1452196.68,"ANGEL BROTHERS HOLDINGS CORP. | 6,880,150.96; BIG CREEK CONSTRUCTION LTD. | 5,787,893.78; KNIFE RIVER CORPORATION - SOUTH | 5,427,954.28",BRAZOS,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2018(353),3214,82,4532494.0,12/6/2017,6.457999999999999,MADDEN CONTRACTING COMPANY LLC.,4016607.46,4,675595.15,"EAST TEXAS BRIDGE INC. | 4,498,377.90; LONGVIEW BRIDGE AND ROAD LTD. | 4,692,202.61; DREWERY CONSTRUCTION COMPANY INCORPORATED | 4,210,690.38; MADDEN CONTRACTING COMPANY LLC. | 4,016,607.46",PANOLA,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
NH 2018(347),3215,276,7986415.49,12/6/2017,2.117,BIG CREEK CONSTRUCTION LTD.,7287694.48,6,1704819.87,"TTG UTILITIES LP | 8,992,514.35; JAMES CONSTRUCTION GROUP L.L.C. | 8,222,282.53; OLDCASTLE MATERIALS TEXAS INC. | 7,646,376.93; KNIFE RIVER CORPORATION - SOUTH | 8,498,060.30; BIG CREEK CONSTRUCTION LTD. | 7,287,694.48; ANGEL BROTHERS HOLDINGS CORP. | 8,190,481.10",BELL,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
CM 2018(087),3216,240,7890470.6,12/6/2017,2.667,INTERNATIONAL EAGLE ENTERPRISES INC.,7550372.33,4,535965.32,"DAN WILLIAMS COMPANY | 7,850,753.15; J.D. ABRAMS L.P. | 8,086,337.65; JORDAN FOSTER CONSTRUCTION LLC | 7,795,378.30; INTERNATIONAL EAGLE ENTERPRISES INC. | 7,550,372.33",EL PASO,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2018(350),3217,48,1655323.29,12/6/2017,8.325,ZACK BURKETT CO.,1743252.56,1,0.0,"ZACK BURKETT CO. | 1,743,252.56",THROCKMORTON,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2018(376),3218,177,3319927.75,12/6/2017,0.29100000000000004,OLDCASTLE MATERIALS TEXAS INC.,3523494.74,6,1174940.43,"MK CONSTRUCTORS | 4,698,435.17; PTSS INVESTMENTS LLC | 4,343,691.65; ANGEL BROTHERS HOLDINGS CORP. | 3,737,333.78; ISI CONTRACTING INC. | 4,479,983.52; OLDCASTLE MATERIALS TEXAS INC. | 3,523,494.74; NORMAN HIGHWAY CONSTRUCTORS INC. | 4,180,316.98",JEFFERSON,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
NH 2016(424),3219,37,1593129.0,12/6/2017,6.587000000000001,MOORE BROTHERS CONSTRUCTION COMPANY,1576982.23,2,59239.33,"MOORE BROTHERS CONSTRUCTION COMPANY | 1,576,982.23; DREWERY CONSTRUCTION COMPANY INCORPORATED | 1,636,221.56",ANGELINA,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
NH 2018(326),3220,70,9544908.58,12/6/2017,11.235999999999999,MISSOURI PETROLEUM PRODUCTS COMPANY LLC,8357383.92,3,1052584.39,"NORTHEASTERN PAVERS INC. | 9,409,968.31; BRANNAN PAVING CO. LTD. | 8,723,099.31; MISSOURI PETROLEUM PRODUCTS COMPANY LLC | 8,357,383.92",ERATH,12,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
